Strike ID,Country,President,Most Specific Location,Latitude,Longitude,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,timestamp
AFG057,Afghanistan,Obama,"Machi Megi, Lal Pura, Nangarhar",34.354216,70.95468000000001,4,14,0,0,0,0,12,2015-06-30
AFG221,Afghanistan,Obama,"Hazrat Sultan, Kunduz city, Kunduz",36.728590000000004,68.868066,14,14,0,0,0,0,8,2016-06-28
AFG286,Afghanistan,Obama,"Mamandara area, Achin, Nangarhar",34.08218,70.667034,11,14,0,0,0,0,0,2016-11-09
AFG287,Afghanistan,Obama,"Mamandara and Moragi areas, Achin, Nangarhar",34.08218,70.667034,13,14,0,0,0,0,0,2016-11-11
AFG344,Afghanistan,Trump,"Omarzo area, Garamser, Helmand",31.132510999999997,64.212898,14,14,0,0,0,0,8,2017-05-18
AFG362,Afghanistan,Trump,"Oghz, Haska Mena, Nangarhar",34.171831,70.621679,14,14,0,0,0,0,11,2017-07-07
AFG388,Afghanistan,Trump,"Mamand Dara, Marghay and Owsatkhan, Achin, Nangarhar",34.215777,71.026004,14,14,0,0,0,0,0,2017-08-28
AFG436,Afghanistan,Trump,"Barmal, Paktika",32.715659,69.28179300000001,14,14,0,0,0,0,0,2018-01-20
AFG485,Afghanistan,Trump,"Azra, Logar",34.014551000000004,69.192391,9,14,0,0,0,0,0,2018-08-07
AFG544,Afghanistan,Trump,Wardak,34.351349,68.23853299999999,14,14,0,0,0,0,0,2018-09-10
Ob10,Pakistan,Obama,"Khadezai, Orakzai Agency",33.640688,70.775759,10,14,5,5,3,3,4,2009-04-01
Ob102,Pakistan,Obama,"Sheerani, North Waziristan",32.943065000000004,69.955033,9,14,0,7,0,0,3,2010-07-15
Ob107,Pakistan,Obama,"Issori, North Waziristan",32.974432,70.251249,13,14,7,7,1,1,5,2010-08-14
Ob138,Pakistan,Obama,"Inzarkas, North Waziristan",32.943065000000004,69.955033,7,14,0,0,0,0,2,2010-10-02
Ob146,Pakistan,Obama,"Datta Khel, North Waziristan",33.150048999999996,70.433361,6,14,3,6,0,0,0,2010-10-13
Ob192,Pakistan,Obama,"Malik Jashdar, North Waziristan",32.943065000000004,69.955033,7,14,0,11,0,0,10,2011-02-21
Ob284,Pakistan,Obama,"Dre Nishter/Shawal, North Waziristan",32.613785,69.508247,11,14,6,14,0,0,2,2012-07-23
Ob45,Pakistan,Obama,"Machi Khel, North Waziristan",33.029133,70.246785,3,14,3,3,1,1,2,2009-11-20
Ob91,Pakistan,Obama,"Datta Khel, North Waziristan",33.150048999999996,70.433361,8,14,0,4,0,0,12,2010-05-11
YEM037,Yemen,Obama,"Lawder, Abyan",13.879273000000001,45.869518,10,14,0,0,0,0,0,2012-01-31
YEM049,Yemen,Obama,"Lawder, Abyan",13.879273000000001,45.869518,10,14,0,0,0,0,10,2012-04-11
AFG020,Afghanistan,Obama,"Nazyan, Nangarhar",34.118171000000004,70.75252900000001,9,13,0,0,0,0,0,2015-03-23
AFG030,Afghanistan,Obama,"Machi Megi, Lal Pura, Nangarhar",34.354216,70.95468000000001,13,13,0,0,0,0,0,2015-05-09
AFG121,Afghanistan,Obama,"Landi Kambo, Khogyani, Nangarhar",34.229212,70.193208,12,13,0,0,0,0,0,2015-11-14
AFG156,Afghanistan,Obama,"Gurguri, Deh Bala, Nangarhar",33.290775,70.794156,13,13,0,0,0,0,0,2016-01-24
AFG195,Afghanistan,Obama,"Asqalan, Kunduz city, Kunduz",36.728590000000004,68.868066,13,13,0,0,0,0,0,2016-05-22
AFG273,Afghanistan,Obama,"Abdul Khel, Achin, Nangarhar",34.053888,70.696111,13,13,0,0,0,0,2,2016-10-04
AFG288,Afghanistan,Obama,"Lataband area, Achin, Nangarhar",34.08218,70.667034,13,13,0,0,0,0,0,2016-11-12
AFG346,Afghanistan,Trump,"Chardara, Kunduz",36.694511,68.801574,4,13,0,0,0,0,0,2017-05-26
AFG389,Afghanistan,Trump,"Pul e 'Alam, Logar",33.999937,69.019531,13,13,13,13,10,10,12,2017-08-30
AFG434,Afghanistan,Trump,"Achin, Nangarhar",34.08218,70.667034,8,13,0,0,0,0,0,2018-01-11
AFG451,Afghanistan,Trump,"Khakriz, Kandahar",31.788009999999996,65.570785,13,13,0,0,0,0,0,2018-03-17
AFG475,Afghanistan,Trump,"Aloza, Pul e 'Alam, Logar",33.999937,69.019531,0,13,0,0,0,0,0,2018-04-06
B13,Pakistan,Bush,"Azam Warsak, South Waziristan",32.290733,69.428547,10,13,0,0,0,0,6,2008-02-28
B40,Pakistan,Bush,"Garyom, North Waziristan",32.943065000000004,69.955033,11,13,3,12,0,0,2,2008-11-14
Ob229,Pakistan,Obama,"Barmal, South Waziristan",32.320237,69.85974,5,13,0,0,0,0,3,2011-07-12
Ob73,Pakistan,Obama,"Darga Mandi, North Waziristan",32.943065000000004,69.955033,5,13,5,6,1,1,6,2010-02-24
Ob84,Pakistan,Obama,"Boya, North Waziristan",32.943335999999995,69.89994399999999,13,13,8,13,2,2,2,2010-04-12
SOM049,Somalia,Trump,"Luglaw, Jubba region",0.224021,41.601181,10,13,0,0,0,0,10,2017-07-04
SOM069,Somalia,Trump,"Basra village, Lower Shabelle ",1.8766450000000001,44.247901,13,13,0,3,0,0,0,2017-11-10
SOM079,Somalia,Trump,Southern Somalia,5.152149,46.199615,13,13,0,0,0,0,0,2017-12-24
YEM094,Yemen,Obama,"Mahfed, Abyan",14.061619,46.914966,3,13,0,0,0,0,7,2012-07-04
YEM284,Yemen,Trump,Bayda,13.988914000000001,45.5771,9,13,0,0,0,0,0,2017-10-25
AFG026,Afghanistan,Obama,"Mohmand Dara, Nangarhar",34.215777,71.026004,12,12,0,0,0,0,0,2015-05-03
AFG058,Afghanistan,Obama,"Ghanikhel, Nangarhar",34.516667,70.149999,12,12,0,0,0,0,0,2015-07-04
AFG062,Afghanistan,Obama,"Achin, Nangarhar",34.08218,70.667034,12,12,0,0,0,0,0,2015-07-06
AFG071,Afghanistan,Obama,"Maidnak and Chehal Gazi, Achin, Nangarhar",34.08218,70.667034,12,12,0,0,0,0,0,2015-07-12
AFG114,Afghanistan,Obama,"Syah Cho, Achin, Nangarhar",34.08218,70.667034,11,12,0,1,0,0,0,2015-10-27
AFG145,Afghanistan,Obama,"Abdulkhelo area, Bandar locality, Achin, Nangarhar",34.08218,70.667034,12,12,0,0,0,0,0,2016-01-14
AFG190,Afghanistan,Obama,"Nahr Sufi, Chahar Dara, Kunduz",36.599740999999995,68.863499,12,12,0,0,0,0,0,2016-05-09
AFG224,Afghanistan,Obama,"Ab Band, Ghazni",32.983333,67.966667,12,12,0,0,0,0,0,2016-07-03
AFG227,Afghanistan,Obama,"Kot, Nangarhar",34.263148,70.788209,12,12,0,0,0,0,0,2016-07-05
AFG232,Afghanistan,Obama,"Mamond Dara, Achin, Nangarhar",34.215777,71.026004,12,12,0,0,0,0,0,2016-07-13
AFG234,Afghanistan,Obama,"Bandar Khwar and Dah Sarak, Achin, Nangarhar",34.08218,70.667034,12,12,0,0,0,0,2,2016-07-14
AFG272,Afghanistan,Obama,"Nawa-i-Barakzayi, Helmand",31.47771,64.28982099999999,12,12,0,0,0,0,0,2016-10-03
AFG309,Afghanistan,Trump,"Achin, Nangarhar",34.08218,70.667034,2,12,0,0,0,0,0,2017-02-01
AFG318,Afghanistan,Trump,"Bandar, Achin, Nangarhar",34.08218,70.667034,12,12,0,0,0,0,0,2017-02-20
AFG392,Afghanistan,Trump,"Chapa Dara, Manogi, Kunar",34.920175,70.764423,12,12,0,0,0,0,0,2017-09-04
AFG482,Afghanistan,Trump,"Kalawamado, Maroof, Kandahar",31.628871000000004,65.737174,12,12,0,0,0,0,1,2018-07-15
B17,Pakistan,Bush,"Zeralita, South Waziristan",32.320237,69.85974,7,12,1,5,0,2,3,2008-07-28
B19,Pakistan,Bush,"Zari Noor, South Waziristan",32.30388,69.538126,6,12,0,0,0,0,5,2008-08-20
B25,Pakistan,Bush,"Gurwak, North Waziristan",32.943065000000004,69.955033,5,12,5,7,3,4,0,2008-09-05
B38,Pakistan,Bush,"Kari Kot, South Waziristan",32.270651,69.554179,4,12,1,1,0,0,2,2008-10-31
Ob105,Pakistan,Obama,"Tabbi, North Waziristan",32.943065000000004,69.955033,4,12,0,0,0,0,2,2010-07-25
Ob123,Pakistan,Obama,"Bushnarai, North Waziristan",32.943065000000004,69.955033,11,12,0,0,0,0,4,2010-09-14
Ob178,Pakistan,Obama,"Ghulam Khan, North Waziristan",33.098257000000004,69.97885500000001,5,12,2,4,0,0,3,2010-12-28
Ob196,Pakistan,Obama,"Khesoor, North Waziristan",32.943065000000004,69.955033,4,12,5,5,0,0,0,2011-03-11
Ob213,Pakistan,Obama,"Ghwa Khwa, South Waziristan",32.320237,69.85974,5,12,0,0,0,0,1,2011-06-03
Ob224,Pakistan,Obama,"Shawal, South Waziristan",32.613785,69.508247,6,12,0,0,0,0,0,2011-06-27
Ob227,Pakistan,Obama,"Gurwak, North Waziristan",32.943065000000004,69.955033,4,12,0,0,0,0,2,2011-07-11
Ob272,Pakistan,Obama,"Khassokhel near Mir Ali, North Waziristan",32.970019,70.27758399999999,5,12,0,8,0,0,3,2012-05-24
Ob286,Pakistan,Obama,"Mammon Narai, Shuweda, North Waziristan",32.943065000000004,69.955033,5,12,1,1,0,0,2,2012-08-18
Ob29,Pakistan,Obama,"Ladha, South Waziristan",32.64578,70.121765,1,12,1,4,0,0,5,2009-08-05
Ob36,Pakistan,Obama,"Mir Ali, North Waziristan",32.970019,70.27758399999999,10,12,0,12,0,0,5,2009-09-24
Ob5,Pakistan,Obama,"Sararogha, South Waziristan",32.474231,70.002675,3,12,0,0,0,0,1,2009-03-01
Ob95,Pakistan,Obama,"Mizai Nari, South Waziristan",32.320237,69.85974,8,12,0,11,0,0,4,2010-05-28
SOM005,Somalia,Bush,Bargal,11.285478,51.076253,8,12,0,0,0,0,0,2007-06-01
SOM037,Somalia,Obama,Lower Juba,0.224021,41.601181,8,12,3,3,0,0,0,2016-04-11
SOM089,Somalia,Trump,"Jamecco, Middle Shabelle",2.925024,45.903968,12,12,0,0,0,0,15,2018-03-13
SOM097,Somalia,Trump,Mogadishu,2.046934,45.318162,12,12,0,0,0,0,0,2018-05-31
YEM063,Yemen,Obama,"Jaar, Abyan",13.216737,45.306426,5,12,0,0,0,0,0,2012-05-10
YEM080,Yemen,Obama,"Mahfed, Abyan",14.061619,46.914966,11,12,0,0,0,0,0,2012-06-01
YEM102,Yemen,Obama,"Radaa, Bayda",14.41187,44.836513000000004,12,12,12,12,3,3,4,2012-09-02
YEM142,Yemen,Obama,"Mahfed, Abyan",14.061619,46.914966,12,12,0,0,0,0,0,2013-11-26
YEM262,Yemen,Trump,Central Yemen,15.552726999999999,48.516388,2,12,0,0,0,0,0,2017-03-02
YEM273,Yemen,Trump,"Al Sirim area, Marib",15.470031,45.322857,7,12,5,5,0,1,5,2017-05-23
AFG021,Afghanistan,Obama,Kunar,34.846589,71.097316,11,11,0,0,0,0,0,2015-03-24
AFG040,Afghanistan,Obama,"Chapahar, Nangarhar",34.328976000000004,70.40748599999999,11,11,0,0,0,0,0,2015-06-04
AFG128,Afghanistan,Obama,"Ador, Khogyani, Nangarhar",34.266667,70.266666,11,11,0,0,0,0,0,2015-12-08
AFG165,Afghanistan,Obama,"Bazaar, Achin, Nangarhar",34.08218,70.667034,11,11,0,0,0,0,2,2016-02-08
AFG179,Afghanistan,Obama,Nangarhar,34.171831,70.621679,11,11,0,0,0,0,0,2016-03-26
AFG208,Afghanistan,Obama,"Azara, Logar",34.014551000000004,69.192391,11,11,0,3,0,0,0,2016-06-11
AFG226,Afghanistan,Obama,"Wazir, Khogyani, Nangarhar",34.195889,70.158546,11,11,0,0,0,0,3,2016-07-03
AFG281,Afghanistan,Obama,"Janjal Shaga and Shaistagar, Achin, Nangarhar",34.08218,70.667034,11,11,0,0,0,0,0,2016-10-30
AFG314,Afghanistan,Trump,"Pekhar Khor area and Nari Oba area, Achin and Haska Mena, Nangarhar",34.08218,70.667034,11,11,0,0,0,0,6,2017-02-08
AFG319,Afghanistan,Trump,"Umomi Bagh, Garamser, Helmand",31.132510999999997,64.212898,11,11,0,0,0,0,0,2017-02-23
AFG358,Afghanistan,Trump,"Achin, Nangarhar",34.08218,70.667034,11,11,0,0,0,0,0,2017-07-01
AFG367,Afghanistan,Trump,Kunar,34.846589,71.097316,5,11,0,0,0,0,0,2017-07-11
AFG396,Afghanistan,Trump,"Batash Dari, Nari, Kunar",35.21218,71.52491500000001,11,11,0,0,0,0,0,2017-09-20
AFG406,Afghanistan,Trump,"Bokra area, Syed Karim, Paktia",33.706199,69.383107,11,11,0,0,0,0,2,2017-10-11
AFG473,Afghanistan,Trump,"Ghulam Dag, Chaparhar, Nangarhar",34.328976000000004,70.40748599999999,11,11,0,0,0,0,0,2018-05-28
AFG490,Afghanistan,Trump,"Khogyani, Nangarhar",34.229212,70.193208,10,11,0,0,0,0,0,2018-08-25
B22,Pakistan,Bush,"Miram Shah, North Waziristan",32.956928000000005,70.169394,6,11,2,9,1,4,2,2008-08-30
B35,Pakistan,Bush,"Danda Darpakhel, North Waziristan",32.990218,70.051802,8,11,7,10,7,7,6,2008-10-23
Ob140,Pakistan,Obama,"Miram Shah, North Waziristan",32.956928000000005,70.169394,5,11,0,0,0,0,4,2010-10-06
Ob302,Pakistan,Obama,"Noorak Mubarak Shahi area, Tehsil Mir Ali, North Waziristan",32.957482,70.16865,2,11,1,1,0,0,1,2012-12-06
Ob306,Pakistan,Obama,"Lajhmarai area, Tehsil Birmal, South Waziristan",32.378567,69.430782,6,11,0,0,0,0,0,2013-01-02
Ob319,Pakistan,Obama,"Shui Khel Mandi, Tehsil Shawal, North Waziristan",32.613785,69.508247,7,11,0,0,0,0,3,2013-06-07
Ob340,Pakistan,Obama,"Alwara Mandi village, Datta Khel tehsil, North Waziristan",33.150048999999996,70.433361,5,11,0,0,0,0,0,2014-09-24
Ob77,Pakistan,Obama,"Datta Khel, North Waziristan",33.150048999999996,70.433361,7,11,0,0,0,0,2,2010-03-16
Ob94,Pakistan,Obama,"Boya, North Waziristan",32.943335999999995,69.89994399999999,11,11,10,10,7,7,7,2010-05-21
T002,Pakistan,Trump,"Zuwai, North Waziristan",32.943065000000004,69.955033,7,11,0,3,0,0,0,2017-04-26
YEM026,Yemen,Obama,"Jaar, Abyan",13.216737,45.306426,9,11,1,1,1,1,2,2011-09-05
YEM178,Yemen,Obama,"Dafaar, Shabwa",14.754629999999999,46.516261,11,11,8,8,1,1,0,2014-12-06
AFG075,Afghanistan,Obama,"Cheltan, Baraki Barak, Logar",33.969091999999996,68.950978,7,10,0,0,0,0,5,2015-07-20
AFG080,Afghanistan,Obama,"Gorgori, Haska Mina, Nangarhar",34.171831,70.621679,10,10,0,0,0,0,0,2015-08-08
AFG111,Afghanistan,Obama,"Achin, Nangarhar",34.08218,70.667034,8,10,0,0,0,0,0,2015-10-23
AFG113,Afghanistan,Obama,"Abdul Khel, Achin, Nangarhar",34.053888,70.696111,10,10,0,0,0,0,0,2015-10-23
AFG142,Afghanistan,Obama,"Shegal, Kunar",35.118055,71.22833299999999,10,10,1,1,1,1,0,2016-01-09
AFG153,Afghanistan,Obama,"Gorgori, Haska Mena, Nangarhar",34.171831,70.621679,10,10,0,0,0,0,0,2016-01-22
AFG205,Afghanistan,Obama,"Kharkot, Gayan, Paktika",32.984041,69.430782,10,10,0,0,0,0,0,2016-06-02
AFG210,Afghanistan,Obama,"Karkanai, Achin, Nangarhar",34.08218,70.667034,10,10,0,0,0,0,0,2016-06-14
AFG222,Afghanistan,Obama,"Gortipa, Kunduz",36.728590000000004,68.868066,10,10,0,0,0,0,0,2016-06-29
AFG223,Afghanistan,Obama,"Dasht e Archi, Nangarhar",37.122858,69.158119,10,10,0,0,0,0,0,2016-06-29
AFG352,Afghanistan,Trump,"Nargose and Chenar area, Kot, Nangarhar",34.263148,70.788209,10,10,0,0,0,0,0,2017-06-08
AFG353,Afghanistan,Trump,"Loy Bagh, Nad Ali, Helmand",31.626619,64.25431800000001,2,10,0,0,0,0,0,2017-06-09
AFG411,Afghanistan,Trump,"Mamand, Achin, Nangarhar",34.215777,71.026004,10,10,0,0,0,0,0,2017-10-20
AFG474,Afghanistan,Trump,"Chora, Uruzgan",32.847551,66.01066800000001,10,10,0,0,0,0,0,2018-05-28
AFG595,Afghanistan,Trump,Nangarhar,34.171831,70.621679,10,10,0,0,0,0,0,2018-09-20
AFG751,Afghanistan,Trump,Nangarhar,34.171831,70.621679,10,10,0,0,0,0,0,2018-10-16
B10,Pakistan,Bush,"Danda Darpakhel, North Waziristan",32.990218,70.051802,5,10,0,0,0,0,6,2007-11-02
B23,Pakistan,Bush,North Waziristan,32.943065000000004,69.955033,0,10,0,0,0,0,0,2008-09-02
Ob101,Pakistan,Obama,"Kari Kot, South Waziristan",32.270651,69.554179,7,10,0,0,0,0,1,2010-06-29
Ob118,Pakistan,Obama,"Danda Darpakhel, North Waziristan",32.990218,70.051802,5,10,4,4,4,4,2,2010-09-08
Ob120,Pakistan,Obama,"Danda Darpakhel, North Waziristan",32.990218,70.051802,10,10,0,0,0,0,2,2010-09-08
Ob137,Pakistan,Obama,"Asar Village, North Waziristan",32.943065000000004,69.955033,8,10,0,0,0,0,2,2010-10-02
Ob14,Pakistan,Obama,"Kaniguram, South Waziristan",32.519068,69.78230500000001,1,10,0,4,0,0,4,2009-04-29
Ob179,Pakistan,Obama,"Ghulam Khan, North Waziristan",33.098257000000004,69.97885500000001,9,10,0,0,0,0,6,2010-12-28
Ob181,Pakistan,Obama,"Mandi Khel, North Waziristan",33.001031,70.364339,8,10,0,0,0,0,0,2011-01-01
Ob2,Pakistan,Obama,"Ganki Khel, South Waziristan",32.320237,69.85974,5,10,5,10,3,4,2,2009-01-23
Ob209,Pakistan,Obama,"Khushali Village, Mir Ail, North Waziristan",32.938775,70.248273,4,10,0,0,0,0,2,2011-05-16
Ob215,Pakistan,Obama,"Wacha Dana, South Waziristan",32.320237,69.85974,8,10,0,7,0,0,3,2011-06-06
Ob219,Pakistan,Obama,"Wana, South Waziristan",32.298231,69.597624,2,10,0,0,0,0,2,2011-06-15
Ob25,Pakistan,Obama,"Ladha, South Waziristan",32.64578,70.121765,8,10,0,0,0,0,5,2009-07-08
Ob260,Pakistan,Obama,"Miranshah, North Waziristan",32.956928000000005,70.169394,9,10,0,0,0,0,2,2012-02-08
Ob270,Pakistan,Obama,"Guldar Kot, Dre Nishtar area, North Waziristan",32.943065000000004,69.955033,8,10,0,0,0,0,1,2012-05-05
Ob274,Pakistan,Obama,"Khassokhel near Mir Ali, North Waziristan",32.970019,70.27758399999999,4,10,0,0,0,0,4,2012-05-28
Ob277,Pakistan,Obama,"Landai Warai, Tehsil Birmal, South Waziristan",32.531665999999994,69.322777,0,10,0,0,0,0,4,2012-06-03
Ob32,Pakistan,Obama,"Taparghai, South Waziristan",32.320237,69.85974,8,10,0,0,0,0,6,2009-08-27
Ob334,Pakistan,Obama,"Darga Mandi, Dande Darpakhel or Ghulam Khan, North Waziristan",32.990218,70.051802,6,10,0,0,0,0,4,2014-06-12
Ob358,Pakistan,Obama,"Alwara Mandi, Datta Khel or Shawal, North Waziristan",33.150048999999996,70.433361,6,10,0,0,0,0,0,2015-01-04
Ob60,Pakistan,Obama,"Zanani, North Waziristan",32.943065000000004,69.955033,5,10,0,0,0,0,3,2010-01-15
Ob61,Pakistan,Obama,"Shaktoi, North Waziristan",32.943065000000004,69.955033,6,10,0,0,0,0,0,2010-01-15
Ob90,Pakistan,Obama,"Datta Khel, North Waziristan",33.150048999999996,70.433361,5,10,0,4,0,0,4,2010-05-09
SOM001,Somalia,Bush,Ras Kamboni,-1.6360370000000002,41.583711,8,10,2,2,0,1,1,2007-01-07
SOM002,Somalia,Bush,"Hayo, Garer, Bankajirow and Badmadow, Ras Kamboni",-1.6360370000000002,41.583711,5,10,0,0,0,0,4,2007-01-09
SOM027,Somalia,Obama,"Balad Amin, Lower Shabelle",1.8766450000000001,44.247901,5,10,0,0,0,0,0,2015-11-21
SOM059,Somalia,Trump,"Bariire, Lower Shabelle region",2.047318,44.896136,0,10,0,10,0,3,0,2017-08-25
SOM096,Somalia,Trump,Lower Shabelle ,1.8766450000000001,44.247901,10,10,0,0,0,0,0,2018-05-23
SOM113,Somalia,Trump,Vicinity of Debatscile,5.152149,46.199615,10,10,0,0,0,0,0,2018-11-19
YEM027,Yemen,Obama,"Mahfed, Abyan",14.061619,46.914966,3,10,0,0,0,0,2,2011-09-07
YEM052,Yemen,Obama,"Lawder and Jaar, Abyan",13.216737,45.306426,6,10,0,0,0,0,0,2012-04-18
YEM066,Yemen,Obama,Between Marib and Shabwa,15.470031,45.322857,10,10,0,0,0,0,0,2012-05-12
YEM067,Yemen,Obama,"Al Ain, Shabwa/Hadramout",14.646474900000001,45.8893292,6,10,0,0,0,0,0,2012-05-12
YEM068,Yemen,Obama,"Shaqra, Abyan",13.357462,45.698821,10,10,0,0,0,0,0,2012-05-14
YEM172,Yemen,Obama,"Radaa, Bayda",14.41187,44.836513000000004,3,10,0,10,0,0,0,2014-10-24
YEM177,Yemen,Obama,"Nasab, Shabwa",14.754629999999999,46.516261,9,10,0,0,0,0,3,2014-12-06
YEM200,Yemen,Obama,"Mukalla, Hadramout",14.540432000000001,49.127196999999995,3,10,0,0,0,0,0,2015-07-11
YEM228,Yemen,Obama,"Azzan, Shabwa",14.325435,47.446588,2,10,0,0,0,0,0,2016-04-25
AFG013,Afghanistan,Obama,"Nazyan, Nangarhar",34.118171000000004,70.75252900000001,2,9,0,0,0,0,0,2015-02-11
AFG052,Afghanistan,Obama,"Kanish, Nuristan",35.325022,70.907123,4,9,0,0,0,0,0,2015-06-20
AFG130,Afghanistan,Obama,"Sher Khan village, Deh Yak, Ghazni",33.468564,68.763191,9,9,0,0,0,0,0,2015-12-15
AFG174,Afghanistan,Obama,"Mamand Dara and Pekha, Achin, Nangarhar",34.215777,71.026004,7,9,0,0,0,0,0,2016-02-28
AFG196,Afghanistan,Obama,"Karkani, Achin, Nangarhar",34.08218,70.667034,9,9,0,0,0,0,0,2016-05-22
AFG282,Afghanistan,Obama,"Dangam and Ghaziabad, Kunar",35.002193,71.406187,9,9,0,0,0,0,0,2016-10-31
AFG320,Afghanistan,Trump,"Dashti Archi, Kunduz",37.122858,69.158119,5,9,0,0,0,0,0,2017-02-26
AFG345,Afghanistan,Trump,"Kamarbandi area, Garamser, Helmand",31.132510999999997,64.212898,9,9,0,0,0,0,0,2017-05-18
AFG383,Afghanistan,Trump,Maidan Wardak,34.351349,68.23853299999999,9,9,0,0,0,0,0,2017-08-11
AFG497,Afghanistan,Trump,"Budrab, Tagab, Kapisa",34.760185,69.812089,0,9,0,9,0,4,0,2018-09-22
AFG503,Afghanistan,Trump,Helmand,31.363646999999997,63.958611,9,9,0,0,0,0,0,2018-09-04
AFG637,Afghanistan,Trump,Zabul,32.191878,67.189448,9,9,0,0,0,0,0,2018-09-28
AFG722,Afghanistan,Trump,Nangarhar,34.171831,70.621679,9,9,0,0,0,0,0,2018-10-12
B32,Pakistan,Bush,"Tati, North Waziristan",32.943065000000004,69.955033,5,9,1,9,1,4,2,2008-10-09
B34,Pakistan,Bush,"Taparghai, South Waziristan",32.320237,69.85974,2,9,0,4,0,0,1,2008-10-16
Ob111,Pakistan,Obama,"Shahidano, Kurram Agency",33.695975,70.336069,3,9,0,0,0,0,2,2010-08-27
Ob114,Pakistan,Obama,"Miram Shah, North Waziristan",32.956928000000005,70.169394,6,9,0,0,0,0,2,2010-09-03
Ob127,Pakistan,Obama,"Deegan, North Waziristan",32.943065000000004,69.955033,3,9,5,5,0,0,0,2010-09-19
Ob139,Pakistan,Obama,"Mir Ali, North Waziristan",32.970019,70.27758399999999,5,9,0,3,0,0,2,2010-10-04
Ob145,Pakistan,Obama,"Shiva, North Waziristan",32.943065000000004,69.955033,4,9,0,0,0,0,3,2010-10-10
Ob157,Pakistan,Obama,"Ghulam Khan, North Waziristan",33.098257000000004,69.97885500000001,8,9,0,0,0,0,2,2010-11-07
Ob16,Pakistan,Obama,"Sara Khwara, South Waziristan",32.320237,69.85974,5,9,0,0,0,0,4,2009-05-12
Ob163,Pakistan,Obama,"Khaddi, North Waziristan",32.972384000000005,70.214044,5,9,0,3,0,0,0,2010-11-21
Ob214,Pakistan,Obama,"Tigger, Toji Khel Wazir, South Waziristan",32.956557000000004,70.532443,7,9,0,0,0,0,2,2011-06-06
Ob231,Pakistan,Obama,"Datta Khel, North Waziristan",33.150048999999996,70.433361,1,9,1,1,0,0,3,2011-07-12
Ob255,Pakistan,Obama,"Shawal, North Waziristan",32.613785,69.508247,7,9,0,0,0,0,3,2011-11-17
Ob257,Pakistan,Obama,"Datta Khel, North Waziristan",33.150048999999996,70.433361,5,9,0,0,0,0,2,2012-01-12
Ob282,Pakistan,Obama,"Dre Nishter/Shawal, North Waziristan",32.613785,69.508247,6,9,0,0,0,0,2,2012-07-01
Ob309,Pakistan,Obama,"Haiderkhel, near Mir Ali, North Waziristan",32.970019,70.27758399999999,4,9,0,2,0,1,1,2013-01-08
Ob310,Pakistan,Obama,"Malangan Hassokhel, Tehsil Mir Ali, North Waziristan",32.954822,70.288452,0,9,0,0,0,0,1,2013-01-08
Ob313,Pakistan,Obama,"Babar Ghar, South Waziristan",32.320237,69.85974,6,9,0,0,0,0,2,2013-02-08
Ob330,Pakistan,Obama,"Tal, Hangu District, Khyber Pakhtunkhwa province",33.36934,70.544342,6,9,0,0,0,0,1,2013-11-21
Ob353,Pakistan,Obama,"Garga, Shawal, North Waziristan",32.613785,69.508247,4,9,0,0,0,0,2,2014-11-26
Ob368,Pakistan,Obama,"Shawal or Datta Khel, North Waziristan",32.613785,69.508247,7,9,0,3,0,0,4,2015-06-06
Ob38,Pakistan,Obama,"Danda Darpakhel, North Waziristan",32.990218,70.051802,4,9,0,4,0,0,2,2009-09-29
Ob39,Pakistan,Obama,"Norak, North Waziristan",32.943065000000004,69.955033,6,9,0,0,0,0,2,2009-09-30
Ob56,Pakistan,Obama,"Sanzali, North Waziristan",32.943065000000004,69.955033,5,9,5,5,0,0,3,2010-01-06
Ob63,Pakistan,Obama,"Deegan, North Waziristan",32.943065000000004,69.955033,5,9,0,0,0,0,4,2010-01-19
Ob68,Pakistan,Obama,"Pai Khel, North Waziristan",32.971734000000005,69.839638,9,9,5,5,0,0,0,2010-02-02
Ob74,Pakistan,Obama,"Miram Shah, North Waziristan",32.956928000000005,70.169394,9,9,0,0,0,0,2,2010-03-08
Ob87,Pakistan,Obama,"Machi Khel, North Waziristan",33.029133,70.246785,7,9,0,0,0,0,0,2010-04-24
SOM019,Somalia,Obama,"Hawai, Lower Shabelle",1.9879983,42.98944779999999,2,9,0,2,0,2,0,2014-01-26
SOM023,Somalia,Obama,"Dinsoor, Bay Region",2.407457,42.970883,2,9,0,4,0,0,0,2015-01-31
SOM046,Somalia,Trump,"Dar es Salam village, Lower Shabelle",0.783333,43.416667,4,9,0,0,0,0,0,2017-05-04
SOM107,Somalia,Trump,Kismayo,-0.356045,42.546057,9,9,0,0,0,0,1,2018-10-01
YEM033,Yemen,Obama,"Azzan, Shabwa",14.325435,47.446588,7,9,2,2,2,2,0,2011-10-14
YEM077,Yemen,Obama,"Jaar, Abyan",13.216737,45.306426,0,9,0,0,0,0,0,2012-05-20
YEM086,Yemen,Obama,"Azzan, Shabwa",14.325435,47.446588,9,9,0,0,0,0,0,2012-06-13
YEM107,Yemen,Obama,"Jaar, Abyan",13.216737,45.306426,7,9,0,0,0,0,0,2012-10-18
